CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,SUBSCRIPTION DURATION,AVERAGE SUBSCRIPTION DURATION
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1929,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1853,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1690,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2100,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2255,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2991,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1072,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2397,365,45016.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1337,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2840,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1766,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2172,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1716,366,45260
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1903,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2699,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2946,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2349,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2492,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2883,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1498,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1704,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1283,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1118,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2808,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2006,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2005,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2423,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1971,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2415,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1371,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1416,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2284,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2361,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2139,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1746,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1753,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1867,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2037,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1844,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1687,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2437,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1670,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1876,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2760,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2191,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1104,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2766,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1775,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1299,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1546,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2020,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2081,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1910,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1032,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1423,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1361,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2621,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1602,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2539,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1380,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2428,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2554,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1428,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1204,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2031,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1477,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1681,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2407,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1557,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1864,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2493,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1417,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1716,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1708,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1469,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1161,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2915,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2134,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1890,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2018,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1448,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1511,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1012,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1189,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1279,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1896,366,45260
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2663,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2257,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2425,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2414,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2528,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2092,365,45016.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2204,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1070,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1034,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1266,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1540,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1481,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2659,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1780,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2670,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1095,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1276,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1741,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1493,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1968,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1027,366,45260
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2053,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2505,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2883,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2952,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2923,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2832,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2586,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2378,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2797,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2115,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2600,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1459,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1182,365,45016.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1406,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1428,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1092,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2683,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2132,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1921,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1769,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1963,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2591,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2449,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2041,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1945,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1388,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1578,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1773,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2779,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2156,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1880,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1267,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1543,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2621,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1211,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1010,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1100,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1065,366,45260
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1052,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2108,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2570,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2486,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2512,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2459,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2088,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2045,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1186,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1002,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1580,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1658,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1105,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1456,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2809,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2774,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1429,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2649,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1979,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1240,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1062,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2845,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2060,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1195,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2675,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1548,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1030,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2226,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2632,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2573,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1898,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1358,365,45016.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2540,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1938,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1403,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2477,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2182,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2683,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1480,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1674,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2805,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1605,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1880,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1984,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1615,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1864,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1786,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2677,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1966,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1341,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2122,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1119,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2501,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2895,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2528,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1907,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1178,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2639,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1649,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2241,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1100,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1061,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1598,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2934,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1431,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2140,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1063,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2963,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1621,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1343,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2868,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1017,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2321,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2445,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2316,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1697,366,45260
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2112,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1279,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2089,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2135,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2986,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2473,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2943,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2620,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2026,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1090,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2816,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2116,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1387,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2843,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1711,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2970,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2139,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1755,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2711,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1964,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2155,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1434,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1671,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2569,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1516,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1315,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1478,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1913,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1501,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1831,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1818,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1430,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1716,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1924,365,45016.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1340,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1210,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1112,365,44774.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2117,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2469,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2409,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1602,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1512,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2895,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1919,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2419,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1241,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2320,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2484,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1299,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2621,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2530,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1288,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1494,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1829,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2130,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1552,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2259,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2687,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2342,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2945,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2253,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1371,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2106,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2133,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1899,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2787,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2763,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2352,365,45139.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2289,365,44774.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1573,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2880,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2674,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2734,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2036,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1591,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2002,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2889,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2137,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2231,365,45016.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1672,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1273,365,45016.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2534,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1772,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2767,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1883,365,44894.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1326,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2113,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1185,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2306,366,45260
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2037,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1839,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2432,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2067,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2888,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1950,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2564,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2667,365,45016.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2068,366,45260
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2683,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1409,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1551,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1402,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1020,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1102,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1753,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1002,365,44894.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2481,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2372,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1280,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1331,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2476,365,44894.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1283,366,45260
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2842,365,45139.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2773,365,45139.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1069,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1591,365,44774.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2819,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2102,365,44894.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2374,365,44774.5
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2944,365,44774.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2246,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2180,365,45139.5
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2615,366,45260
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1690,365,44894.5
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1344,365,45139.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2088,365,45016.5
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1717,365,45016.5
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1661,365,44894.5
